/home/rkm/projects/go-topology-suite/bench
goos: linux
goarch: amd64
pkg: github.com/exergy-dev/go-topology-suite/bench/compare
cpu: Intel(R) Core(TM) i9-14900KF
BenchmarkRelate/impl=geos/n=1024-32                         	     279	   4225893 ns/op	      16 B/op	       1 allocs/op
BenchmarkRelate/impl=geos/n=1024-32                         	     279	   4301950 ns/op	      16 B/op	       1 allocs/op
BenchmarkRelate/impl=geos/n=1024-32                         	     280	   4218368 ns/op	      16 B/op	       1 allocs/op
BenchmarkRelate/impl=geos/n=1024-32                         	     282	   4212831 ns/op	      16 B/op	       1 allocs/op
BenchmarkRelate/impl=geos/n=1024-32                         	     283	   4289568 ns/op	      16 B/op	       1 allocs/op
BenchmarkRelate/impl=geos/n=1024-32                         	     277	   4327788 ns/op	      16 B/op	       1 allocs/op
BenchmarkRelate/impl=geos/n=1024-32                         	     277	   4244533 ns/op	      16 B/op	       1 allocs/op
BenchmarkRelate/impl=geos/n=1024-32                         	     278	   4219990 ns/op	      16 B/op	       1 allocs/op
BenchmarkRelate/impl=geos/n=1024-32                         	     282	   4245412 ns/op	      16 B/op	       1 allocs/op
BenchmarkRelate/impl=geos/n=1024-32                         	     279	   4256182 ns/op	      16 B/op	       1 allocs/op
BenchmarkArea/impl=gts/n=1024-32                            	  324448	      3379 ns/op	   18456 B/op	       2 allocs/op
BenchmarkArea/impl=gts/n=1024-32                            	  370908	      3341 ns/op	   18456 B/op	       2 allocs/op
BenchmarkArea/impl=gts/n=1024-32                            	  364072	      3314 ns/op	   18456 B/op	       2 allocs/op
BenchmarkArea/impl=gts/n=1024-32                            	  366775	      3314 ns/op	   18456 B/op	       2 allocs/op
BenchmarkArea/impl=gts/n=1024-32                            	  347394	      3330 ns/op	   18456 B/op	       2 allocs/op
BenchmarkArea/impl=gts/n=1024-32                            	  346581	      3375 ns/op	   18456 B/op	       2 allocs/op
BenchmarkArea/impl=gts/n=1024-32                            	  343471	      3307 ns/op	   18456 B/op	       2 allocs/op
BenchmarkArea/impl=gts/n=1024-32                            	  362199	      3377 ns/op	   18456 B/op	       2 allocs/op
BenchmarkArea/impl=gts/n=1024-32                            	  353740	      3307 ns/op	   18456 B/op	       2 allocs/op
BenchmarkArea/impl=gts/n=1024-32                            	  373386	      3341 ns/op	   18456 B/op	       2 allocs/op
BenchmarkArea/impl=simplefeatures/n=1024-32                 	 1629219	       737.8 ns/op	      16 B/op	       1 allocs/op
BenchmarkArea/impl=simplefeatures/n=1024-32                 	 1636372	       732.4 ns/op	      16 B/op	       1 allocs/op
BenchmarkArea/impl=simplefeatures/n=1024-32                 	 1635951	       737.6 ns/op	      16 B/op	       1 allocs/op
BenchmarkArea/impl=simplefeatures/n=1024-32                 	 1651537	       740.6 ns/op	      16 B/op	       1 allocs/op
BenchmarkArea/impl=simplefeatures/n=1024-32                 	 1608913	       734.0 ns/op	      16 B/op	       1 allocs/op
BenchmarkArea/impl=simplefeatures/n=1024-32                 	 1629540	       743.4 ns/op	      16 B/op	       1 allocs/op
BenchmarkArea/impl=simplefeatures/n=1024-32                 	 1624958	       742.0 ns/op	      16 B/op	       1 allocs/op
BenchmarkArea/impl=simplefeatures/n=1024-32                 	 1610611	       744.2 ns/op	      16 B/op	       1 allocs/op
BenchmarkArea/impl=simplefeatures/n=1024-32                 	 1620310	       745.8 ns/op	      16 B/op	       1 allocs/op
BenchmarkArea/impl=simplefeatures/n=1024-32                 	 1609052	       740.9 ns/op	      16 B/op	       1 allocs/op
BenchmarkArea/impl=geos/n=1024-32                           	  793950	      1510 ns/op	       8 B/op	       1 allocs/op
BenchmarkArea/impl=geos/n=1024-32                           	  789033	      1516 ns/op	       8 B/op	       1 allocs/op
BenchmarkArea/impl=geos/n=1024-32                           	  788793	      1505 ns/op	       8 B/op	       1 allocs/op
BenchmarkArea/impl=geos/n=1024-32                           	  804054	      1521 ns/op	       8 B/op	       1 allocs/op
BenchmarkArea/impl=geos/n=1024-32                           	  793368	      1514 ns/op	       8 B/op	       1 allocs/op
BenchmarkArea/impl=geos/n=1024-32                           	  795668	      1511 ns/op	       8 B/op	       1 allocs/op
BenchmarkArea/impl=geos/n=1024-32                           	  793321	      1512 ns/op	       8 B/op	       1 allocs/op
BenchmarkArea/impl=geos/n=1024-32                           	  803850	      1507 ns/op	       8 B/op	       1 allocs/op
BenchmarkArea/impl=geos/n=1024-32                           	  793755	      1507 ns/op	       8 B/op	       1 allocs/op
BenchmarkArea/impl=geos/n=1024-32                           	  794157	      1507 ns/op	       8 B/op	       1 allocs/op
BenchmarkLength/impl=gts/n=1024-32                          	  186655	      6334 ns/op	      24 B/op	       1 allocs/op
BenchmarkLength/impl=gts/n=1024-32                          	  190387	      6365 ns/op	      24 B/op	       1 allocs/op
