goos: linux
goarch: amd64
pkg: github.com/exergy-dev/go-topology-suite/bench/compare
cpu: Intel(R) Core(TM) i9-14900KF
BenchmarkDifference/impl=simplefeatures/n=1024-32           	       5	 209063227 ns/op	121541902 B/op	 1398099 allocs/op
BenchmarkDifference/impl=simplefeatures/n=1024-32           	       5	 209934833 ns/op	121541710 B/op	 1398097 allocs/op
BenchmarkDifference/impl=simplefeatures/n=1024-32           	       5	 211012334 ns/op	121541825 B/op	 1398098 allocs/op
BenchmarkDifference/impl=geos/n=1024-32                     	      10	 125582628 ns/op	      16 B/op	       1 allocs/op
BenchmarkDifference/impl=geos/n=1024-32                     	      10	 113447043 ns/op	      16 B/op	       1 allocs/op
BenchmarkDifference/impl=geos/n=1024-32                     	      10	 127766162 ns/op	      16 B/op	       1 allocs/op
BenchmarkDifference/impl=geos/n=1024-32                     	      10	 113738956 ns/op	      16 B/op	       1 allocs/op
BenchmarkDifference/impl=geos/n=1024-32                     	      12	 116016915 ns/op	      16 B/op	       1 allocs/op
BenchmarkDifference/impl=geos/n=1024-32                     	      10	 125647515 ns/op	      16 B/op	       1 allocs/op
BenchmarkDifference/impl=geos/n=1024-32                     	      10	 114595169 ns/op	      16 B/op	       1 allocs/op
BenchmarkDifference/impl=geos/n=1024-32                     	      10	 108419601 ns/op	      16 B/op	       1 allocs/op
BenchmarkDifference/impl=geos/n=1024-32                     	       9	 124926654 ns/op	      16 B/op	       1 allocs/op
BenchmarkDifference/impl=geos/n=1024-32                     	      10	 111164226 ns/op	      16 B/op	       1 allocs/op
BenchmarkRelate/impl=gts/n=1024-32                          	      33	  35060707 ns/op	23175678 B/op	  390921 allocs/op
BenchmarkRelate/impl=gts/n=1024-32                          	      32	  34047473 ns/op	23175643 B/op	  390920 allocs/op
BenchmarkRelate/impl=gts/n=1024-32                          	      34	  34560545 ns/op	23175664 B/op	  390921 allocs/op
BenchmarkRelate/impl=gts/n=1024-32                          	      31	  35430830 ns/op	23175642 B/op	  390920 allocs/op
BenchmarkRelate/impl=gts/n=1024-32                          	      30	  35589943 ns/op	23175651 B/op	  390920 allocs/op
BenchmarkRelate/impl=gts/n=1024-32                          	      31	  34747632 ns/op	23175654 B/op	  390920 allocs/op
BenchmarkRelate/impl=gts/n=1024-32                          	      31	  33816540 ns/op	23175642 B/op	  390920 allocs/op
BenchmarkRelate/impl=gts/n=1024-32                          	      32	  35008768 ns/op	23175667 B/op	  390921 allocs/op
BenchmarkRelate/impl=gts/n=1024-32                          	      31	  35147490 ns/op	23175673 B/op	  390921 allocs/op
BenchmarkRelate/impl=gts/n=1024-32                          	      31	  34706932 ns/op	23175657 B/op	  390920 allocs/op
BenchmarkRelate/impl=simplefeatures/n=1024-32               	      26	  41785048 ns/op	22237545 B/op	  493385 allocs/op
BenchmarkRelate/impl=simplefeatures/n=1024-32               	      26	  42092305 ns/op	22237508 B/op	  493385 allocs/op
