goos: linux
goarch: amd64
pkg: github.com/exergy-dev/go-topology-suite/buffer
cpu: Intel(R) Core(TM) i9-14900KF
BenchmarkDistance/near/n=1024-32           	      26	  47185508 ns/op	   36888 B/op	       3 allocs/op
BenchmarkDistance/near/n=1024-32           	      24	  49404058 ns/op	   36888 B/op	       3 allocs/op
BenchmarkDistance/near/n=1024-32           	      24	  45943473 ns/op	   36888 B/op	       3 allocs/op
BenchmarkDistance/near/n=1024-32           	      25	  45114250 ns/op	   36888 B/op	       3 allocs/op
BenchmarkDistance/near/n=1024-32           	      25	  44810646 ns/op	   36888 B/op	       3 allocs/op
BenchmarkDistance/near/n=1024-32           	      26	  44849027 ns/op	   36888 B/op	       3 allocs/op
BenchmarkDistance/near/n=1024-32           	      25	  45885760 ns/op	   36888 B/op	       3 allocs/op
BenchmarkDistance/near/n=1024-32           	      25	  44936138 ns/op	   36888 B/op	       3 allocs/op
BenchmarkDistance/near/n=1024-32           	      27	  45869969 ns/op	   36888 B/op	       3 allocs/op
BenchmarkArea/n=4096-32                    	   68414	     18059 ns/op	   73753 B/op	       2 allocs/op
BenchmarkArea/n=4096-32                    	   64534	     18378 ns/op	   73753 B/op	       2 allocs/op
BenchmarkArea/n=4096-32                    	   65082	     18140 ns/op	   73753 B/op	       2 allocs/op
BenchmarkArea/n=4096-32                    	   65672	     21084 ns/op	   73752 B/op	       2 allocs/op
BenchmarkArea/n=4096-32                    	   59954	     19532 ns/op	   73752 B/op	       2 allocs/op
BenchmarkArea/n=4096-32                    	   63800	     19003 ns/op	   73752 B/op	       2 allocs/op
BenchmarkArea/n=4096-32                    	   62772	     18928 ns/op	   73752 B/op	       2 allocs/op
BenchmarkArea/n=4096-32                    	   65389	     18148 ns/op	   73752 B/op	       2 allocs/op
BenchmarkArea/n=4096-32                    	   65047	     18180 ns/op	   73752 B/op	       2 allocs/op
BenchmarkArea/n=4096-32                    	   65566	     18333 ns/op	   73752 B/op	       2 allocs/op
PASS
ok  	github.com/exergy-dev/go-topology-suite/measure	62.577s
goos: linux
goarch: amd64
pkg: github.com/exergy-dev/go-topology-suite/validate
cpu: Intel(R) Core(TM) i9-14900KF
BenchmarkValidate/ngon/n=1024-32         	     314	   3763202 ns/op	  272341 B/op	      44 allocs/op
BenchmarkValidate/ngon/n=1024-32         	     319	   3767384 ns/op	  272339 B/op	      44 allocs/op
BenchmarkValidate/ngon/n=1024-32         	     320	   3770879 ns/op	  272339 B/op	      44 allocs/op
BenchmarkValidate/ngon/n=1024-32         	     314	   3759293 ns/op	  272339 B/op	      44 allocs/op
BenchmarkValidate/ngon/n=1024-32         	     315	   3758804 ns/op	  272340 B/op	      44 allocs/op
BenchmarkValidate/ngon/n=1024-32         	     322	   3796744 ns/op	  272340 B/op	      44 allocs/op
BenchmarkValidate/ngon/n=1024-32         	     318	   3857211 ns/op	  272340 B/op	      44 allocs/op
BenchmarkValidate/ngon/n=1024-32         	     316	   3781970 ns/op	  272340 B/op	      44 allocs/op
BenchmarkValidate/ngon/n=1024-32         	     313	   3787662 ns/op	  272339 B/op	      44 allocs/op
BenchmarkValidate/ngon/n=1024-32         	     315	   3819940 ns/op	  272339 B/op	      44 allocs/op
BenchmarkValidate/star/n=1024-32         	     309	   3854206 ns/op	  272340 B/op	      44 allocs/op
BenchmarkValidate/star/n=1024-32         	     308	   3770135 ns/op	  272339 B/op	      44 allocs/op
BenchmarkValidate/star/n=1024-32         	     378	   3404908 ns/op	  272338 B/op	      44 allocs/op
BenchmarkValidate/star/n=1024-32         	     308	   3883259 ns/op	  272339 B/op	      44 allocs/op
BenchmarkValidate/star/n=1024-32         	     308	   3900346 ns/op	  272339 B/op	      44 allocs/op
BenchmarkValidate/star/n=1024-32         	     310	   3862626 ns/op	  272339 B/op	      44 allocs/op
BenchmarkValidate/star/n=1024-32         	     307	   3856565 ns/op	  272340 B/op	      44 allocs/op
BenchmarkValidate/star/n=1024-32         	     308	   3873331 ns/op	  272340 B/op	      44 allocs/op
BenchmarkValidate/star/n=1024-32         	     306	   3900931 ns/op	  272339 B/op	      44 allocs/op
BenchmarkValidate/star/n=1024-32         	     307	   3898301 ns/op	  272338 B/op	      44 allocs/op
BenchmarkValidate/ngon/n=8192-32         	       5	 233375554 ns/op	 2163856 B/op	     162 allocs/op
BenchmarkValidate/ngon/n=8192-32         	       5	 231848085 ns/op	 2163894 B/op	     162 allocs/op
BenchmarkValidate/ngon/n=8192-32         	       5	 232966861 ns/op	 2163932 B/op	     162 allocs/op
BenchmarkValidate/ngon/n=8192-32         	       5	 235081258 ns/op	 2163894 B/op	     162 allocs/op
BenchmarkValidate/ngon/n=8192-32         	       5	 236393664 ns/op	 2163932 B/op	     162 allocs/op
BenchmarkValidate/ngon/n=8192-32         	       5	 233664861 ns/op	 2163913 B/op	     162 allocs/op
BenchmarkValidate/ngon/n=8192-32         	       5	 236472790 ns/op	 2163894 B/op	     162 allocs/op
BenchmarkValidate/ngon/n=8192-32         	       5	 235572176 ns/op	 2163913 B/op	     162 allocs/op
BenchmarkValidate/ngon/n=8192-32         	       5	 237446934 ns/op	 2163875 B/op	     162 allocs/op
BenchmarkValidate/ngon/n=8192-32         	       5	 236340767 ns/op	 2163875 B/op	     162 allocs/op
BenchmarkValidate/star/n=8192-32         	       5	 236958146 ns/op	 2163875 B/op	     162 allocs/op
BenchmarkValidate/star/n=8192-32         	       5	 239426463 ns/op	 2163875 B/op	     162 allocs/op
BenchmarkValidate/star/n=8192-32         	       5	 238324614 ns/op	 2163875 B/op	     162 allocs/op
BenchmarkValidate/star/n=8192-32         	       5	 238517431 ns/op	 2163856 B/op	     162 allocs/op
BenchmarkValidate/star/n=8192-32         	       5	 237752808 ns/op	 2163856 B/op	     162 allocs/op
BenchmarkValidate/star/n=8192-32         	       5	 237150223 ns/op	 2163894 B/op	     162 allocs/op
BenchmarkValidate/star/n=8192-32         	       5	 237840116 ns/op	 2163894 B/op	     162 allocs/op
BenchmarkValidate/star/n=8192-32         	       5	 237865176 ns/op	 2163856 B/op	     162 allocs/op
BenchmarkValidate/star/n=8192-32         	       5	 240168274 ns/op	 2163875 B/op	     162 allocs/op
BenchmarkValidate/star/n=8192-32         	       5	 237540899 ns/op	 2163875 B/op	     162 allocs/op
BenchmarkValidate/multipoly=100-32       	     265	   4521409 ns/op	 6868021 B/op	   85026 allocs/op
BenchmarkValidate/multipoly=100-32       	     265	   4520285 ns/op	 6867986 B/op	   85026 allocs/op
BenchmarkValidate/multipoly=100-32       	     264	   4434879 ns/op	 6867857 B/op	   85025 allocs/op
BenchmarkValidate/multipoly=100-32       	     268	   4531289 ns/op	 6868024 B/op	   85026 allocs/op
BenchmarkValidate/multipoly=100-32       	     262	   4440662 ns/op	 6867862 B/op	   85025 allocs/op
BenchmarkValidate/multipoly=100-32       	     266	   4462207 ns/op	 6867948 B/op	   85025 allocs/op
BenchmarkValidate/multipoly=100-32       	     268	   4451299 ns/op	 6868039 B/op	   85026 allocs/op
BenchmarkValidate/multipoly=100-32       	     264	   4569117 ns/op	 6867999 B/op	   85025 allocs/op
BenchmarkValidate/multipoly=100-32       	     265	   4442851 ns/op	 6867954 B/op	   85025 allocs/op
BenchmarkValidate/multipoly=100-32       	     265	   4470240 ns/op	 6867958 B/op	   85025 allocs/op
PASS
ok  	github.com/exergy-dev/go-topology-suite/validate	95.305s
goos: linux
goarch: amd64
pkg: github.com/exergy-dev/go-topology-suite/simplify
cpu: Intel(R) Core(TM) i9-14900KF
BenchmarkPolygonHull_ConcaveStar_N1000-32    	    2242	    517211 ns/op	   98827 B/op	     969 allocs/op
BenchmarkPolygonHull_ConcaveStar_N1000-32    	    2184	    518026 ns/op	   98825 B/op	     969 allocs/op
BenchmarkPolygonHull_ConcaveStar_N1000-32    	    2298	    516255 ns/op	   98825 B/op	     969 allocs/op
BenchmarkPolygonHull_ConcaveStar_N1000-32    	    2324	    521492 ns/op	   98825 B/op	     969 allocs/op
BenchmarkPolygonHull_ConcaveStar_N1000-32    	    2138	    522746 ns/op	   98825 B/op	     969 allocs/op
BenchmarkPolygonHull_ConcaveStar_N1000-32    	    2355	    520708 ns/op	   98824 B/op	     969 allocs/op
BenchmarkPolygonHull_ConcaveStar_N1000-32    	    2242	    541227 ns/op	   98825 B/op	     969 allocs/op
BenchmarkPolygonHull_ConcaveStar_N1000-32    	    2120	    526489 ns/op	   98824 B/op	     969 allocs/op
BenchmarkPolygonHull_ConcaveStar_N1000-32    	    2277	    523989 ns/op	   98824 B/op	     969 allocs/op
BenchmarkPolygonHull_ConcaveStar_N1000-32    	    2176	    518367 ns/op	   98824 B/op	     969 allocs/op
BenchmarkPolygonHull_ConcaveStar_N4000-32    	     294	   4041980 ns/op	  404351 B/op	    3829 allocs/op
BenchmarkPolygonHull_ConcaveStar_N4000-32    	     294	   4118492 ns/op	  404349 B/op	    3829 allocs/op
BenchmarkPolygonHull_ConcaveStar_N4000-32    	     300	   4090133 ns/op	  404349 B/op	    3829 allocs/op
BenchmarkPolygonHull_ConcaveStar_N4000-32    	     300	   4095580 ns/op	  404349 B/op	    3829 allocs/op
BenchmarkPolygonHull_ConcaveStar_N4000-32    	     286	   4098847 ns/op	  404350 B/op	    3829 allocs/op
BenchmarkPolygonHull_ConcaveStar_N4000-32    	     289	   4103791 ns/op	  404349 B/op	    3829 allocs/op
BenchmarkPolygonHull_ConcaveStar_N4000-32    	     288	   4087674 ns/op	  404351 B/op	    3829 allocs/op
BenchmarkPolygonHull_ConcaveStar_N4000-32    	     297	   4071562 ns/op	  404349 B/op	    3829 allocs/op
BenchmarkPolygonHull_ConcaveStar_N4000-32    	     295	   4053425 ns/op	  404349 B/op	    3829 allocs/op
BenchmarkPolygonHull_ConcaveStar_N4000-32    	     294	   4045883 ns/op	  404348 B/op	    3829 allocs/op
BenchmarkSimplify/n=1024-32                  	     358	   3401583 ns/op	  184874 B/op	      15 allocs/op
BenchmarkSimplify/n=1024-32                  	     360	   3381920 ns/op	  184874 B/op	      15 allocs/op
BenchmarkSimplify/n=1024-32                  	     350	   3273546 ns/op	  184874 B/op	      15 allocs/op
BenchmarkSimplify/n=1024-32                  	     351	   3316917 ns/op	  184874 B/op	      15 allocs/op
BenchmarkSimplify/n=1024-32                  	     356	   3288908 ns/op	  184874 B/op	      15 allocs/op
BenchmarkSimplify/n=1024-32                  	     360	   3328499 ns/op	  184874 B/op	      15 allocs/op
BenchmarkSimplify/n=1024-32                  	     370	   3283813 ns/op	  184890 B/op	      15 allocs/op
BenchmarkSimplify/n=1024-32                  	     361	   3262316 ns/op	  184874 B/op	      15 allocs/op
BenchmarkSimplify/n=1024-32                  	     360	   3280836 ns/op	  184874 B/op	      15 allocs/op
BenchmarkSimplify/n=1024-32                  	     363	   3285336 ns/op	  184873 B/op	      15 allocs/op
BenchmarkSimplify/n=8192-32                  	      99	  11346621 ns/op	  494892 B/op	      15 allocs/op
BenchmarkSimplify/n=8192-32                  	      98	  11389488 ns/op	  494424 B/op	      15 allocs/op
BenchmarkSimplify/n=8192-32                  	     100	  11109025 ns/op	  495348 B/op	      15 allocs/op
BenchmarkSimplify/n=8192-32                  	     100	  11284020 ns/op	  495347 B/op	      15 allocs/op
BenchmarkSimplify/n=8192-32                  	     100	  11297271 ns/op	  496993 B/op	      16 allocs/op
BenchmarkSimplify/n=8192-32                  	     100	  11221882 ns/op	  494803 B/op	      15 allocs/op
BenchmarkSimplify/n=8192-32                  	     100	  11249829 ns/op	  493710 B/op	      15 allocs/op
BenchmarkSimplify/n=8192-32                  	     100	  11214919 ns/op	  494803 B/op	      15 allocs/op
BenchmarkSimplify/n=8192-32                  	     100	  11274183 ns/op	  494802 B/op	      15 allocs/op
BenchmarkSimplify/n=8192-32                  	     100	  11033697 ns/op	  494802 B/op	      15 allocs/op
BenchmarkTopologyPreserving/n=1024-32        	     354	   3366035 ns/op	  304293 B/op	      31 allocs/op
BenchmarkTopologyPreserving/n=1024-32        	     352	   3370592 ns/op	  304292 B/op	      31 allocs/op
BenchmarkTopologyPreserving/n=1024-32        	     352	   3423334 ns/op	  304290 B/op	      31 allocs/op
BenchmarkTopologyPreserving/n=1024-32        	     342	   3416900 ns/op	  304291 B/op	      31 allocs/op
BenchmarkTopologyPreserving/n=1024-32        	     348	   3393741 ns/op	  304291 B/op	      31 allocs/op
BenchmarkTopologyPreserving/n=1024-32        	     355	   3440144 ns/op	  304293 B/op	      31 allocs/op
BenchmarkTopologyPreserving/n=1024-32        	     346	   3442790 ns/op	  304293 B/op	      31 allocs/op
BenchmarkTopologyPreserving/n=1024-32        	     350	   3377850 ns/op	  304292 B/op	      31 allocs/op
BenchmarkTopologyPreserving/n=1024-32        	     354	   3387962 ns/op	  304291 B/op	      31 allocs/op
BenchmarkTopologyPreserving/n=1024-32        	     349	   3352775 ns/op	  304293 B/op	      31 allocs/op
BenchmarkTopologyPreserving/n=8192-32        	       4	 329474462 ns/op	  985996 B/op	    1136 allocs/op
BenchmarkTopologyPreserving/n=8192-32        	       3	 335776679 ns/op	  986008 B/op	    1136 allocs/op
BenchmarkTopologyPreserving/n=8192-32        	       4	 329326182 ns/op	  985972 B/op	    1136 allocs/op
BenchmarkTopologyPreserving/n=8192-32        	       3	 336759207 ns/op	  986002 B/op	    1136 allocs/op
BenchmarkTopologyPreserving/n=8192-32        	       4	 333754722 ns/op	  985972 B/op	    1136 allocs/op
BenchmarkTopologyPreserving/n=8192-32        	       3	 337249879 ns/op	  986002 B/op	    1136 allocs/op
BenchmarkTopologyPreserving/n=8192-32        	       3	 334728595 ns/op	  985970 B/op	    1136 allocs/op
BenchmarkTopologyPreserving/n=8192-32        	       4	 331387255 ns/op	  985996 B/op	    1136 allocs/op
BenchmarkTopologyPreserving/n=8192-32        	       4	 327326248 ns/op	  985972 B/op	    1136 allocs/op
BenchmarkTopologyPreserving/n=8192-32        	       4	 328460456 ns/op	  985996 B/op	    1136 allocs/op
PASS
ok  	github.com/exergy-dev/go-topology-suite/simplify	94.263s
goos: linux
goarch: amd64
pkg: github.com/exergy-dev/go-topology-suite/kernel/planar
cpu: Intel(R) Core(TM) i9-14900KF
BenchmarkOrientWellConditionedCached-32      	683737984	         1.756 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientWellConditionedCached-32      	694086675	         1.752 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientWellConditionedCached-32      	690349374	         1.749 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientWellConditionedCached-32      	636061062	         1.780 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientWellConditionedCached-32      	685040991	         1.742 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientWellConditionedCached-32      	684658459	         1.768 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientWellConditionedCached-32      	691803117	         1.772 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientWellConditionedCached-32      	667602686	         1.791 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientWellConditionedCached-32      	662724468	         1.783 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientWellConditionedCached-32      	666292616	         1.780 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientWellConditionedUncached-32    	680112616	         1.782 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientWellConditionedUncached-32    	654302222	         1.782 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientWellConditionedUncached-32    	707025962	         1.767 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientWellConditionedUncached-32    	673270510	         1.770 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientWellConditionedUncached-32    	685615094	         1.756 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientWellConditionedUncached-32    	684357763	         1.737 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientWellConditionedUncached-32    	689126089	         1.741 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientWellConditionedUncached-32    	702979480	         1.732 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientWellConditionedUncached-32    	703251484	         1.754 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientWellConditionedUncached-32    	679151804	         1.738 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientNearCollinearCached-32        	45626581	        26.21 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientNearCollinearCached-32        	45166599	        26.10 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientNearCollinearCached-32        	44911914	        26.12 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientNearCollinearCached-32        	45447481	        26.44 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientNearCollinearCached-32        	44270625	        26.04 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientNearCollinearCached-32        	46774272	        25.97 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientNearCollinearCached-32        	46805721	        26.07 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientNearCollinearCached-32        	44995324	        26.25 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientNearCollinearCached-32        	48502374	        25.82 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientNearCollinearCached-32        	45779556	        26.16 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientNearCollinearUncached-32      	  438435	      2515 ns/op	    1082 B/op	      60 allocs/op
BenchmarkOrientNearCollinearUncached-32      	  448341	      2495 ns/op	    1082 B/op	      60 allocs/op
BenchmarkOrientNearCollinearUncached-32      	  466364	      2502 ns/op	    1082 B/op	      60 allocs/op
BenchmarkOrientNearCollinearUncached-32      	  482263	      2468 ns/op	    1082 B/op	      60 allocs/op
BenchmarkOrientNearCollinearUncached-32      	  478791	      2486 ns/op	    1082 B/op	      60 allocs/op
BenchmarkOrientNearCollinearUncached-32      	  467929	      2473 ns/op	    1082 B/op	      60 allocs/op
BenchmarkOrientNearCollinearUncached-32      	  453285	      2470 ns/op	    1082 B/op	      60 allocs/op
BenchmarkOrientNearCollinearUncached-32      	  469168	      2462 ns/op	    1082 B/op	      60 allocs/op
BenchmarkOrientNearCollinearUncached-32      	  487586	      2441 ns/op	    1082 B/op	      60 allocs/op
BenchmarkOrientNearCollinearUncached-32      	  447680	      2449 ns/op	    1082 B/op	      60 allocs/op
BenchmarkOrientFilterPath-32                 	617314113	         1.846 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientFilterPath-32                 	644300552	         1.859 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientFilterPath-32                 	773953533	         1.684 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientFilterPath-32                 	634809049	         1.950 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientFilterPath-32                 	603095838	         1.932 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientFilterPath-32                 	656862176	         1.976 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientFilterPath-32                 	615013777	         1.919 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientFilterPath-32                 	599784314	         1.932 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientFilterPath-32                 	641970118	         1.932 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientFilterPath-32                 	613121852	         1.977 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientExactPath-32                  	43175376	        26.80 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientExactPath-32                  	44235154	        26.61 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientExactPath-32                  	45698892	        26.63 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientExactPath-32                  	50404370	        26.49 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientExactPath-32                  	45849184	        26.48 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientExactPath-32                  	44410936	        26.73 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientExactPath-32                  	40300382	        26.44 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientExactPath-32                  	44660020	        26.52 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientExactPath-32                  	43476241	        26.62 ns/op	       0 B/op	       0 allocs/op
BenchmarkOrientExactPath-32                  	45594648	        26.60 ns/op	       0 B/op	       0 allocs/op
PASS
ok  	github.com/exergy-dev/go-topology-suite/kernel/planar	78.953s
goos: linux
goarch: amd64
pkg: github.com/exergy-dev/go-topology-suite/precision
cpu: Intel(R) Core(TM) i9-14900KF
BenchmarkMinimumClearance_Tree_N4-32                   	 3255166	       366.7 ns/op	     344 B/op	       5 allocs/op
BenchmarkMinimumClearance_Tree_N4-32                   	 3234265	       365.5 ns/op	     344 B/op	       5 allocs/op
BenchmarkMinimumClearance_Tree_N4-32                   	 3278253	       355.9 ns/op	     344 B/op	       5 allocs/op
BenchmarkMinimumClearance_Tree_N4-32                   	 3122714	       389.4 ns/op	     344 B/op	       5 allocs/op
BenchmarkMinimumClearance_Tree_N4-32                   	 3018902	       385.1 ns/op	     344 B/op	       5 allocs/op
BenchmarkMinimumClearance_Tree_N4-32                   	 3225061	       369.7 ns/op	     344 B/op	       5 allocs/op
BenchmarkMinimumClearance_Tree_N4-32                   	 3181716	       369.2 ns/op	     344 B/op	       5 allocs/op
BenchmarkMinimumClearance_Tree_N4-32                   	 4503907	       314.0 ns/op	     344 B/op	       5 allocs/op
BenchmarkMinimumClearance_Tree_N4-32                   	 3216030	       366.3 ns/op	     344 B/op	       5 allocs/op
BenchmarkMinimumClearance_Tree_N4-32                   	 3296965	       364.3 ns/op	     344 B/op	       5 allocs/op
BenchmarkMinimumClearance_Simple_N4-32                 	 3865046	       302.0 ns/op	     264 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N4-32                 	 3867471	       305.6 ns/op	     264 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N4-32                 	 3934732	       301.4 ns/op	     264 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N4-32                 	 4037199	       299.8 ns/op	     264 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N4-32                 	 3914653	       306.2 ns/op	     264 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N4-32                 	 3933151	       308.6 ns/op	     264 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N4-32                 	 3975812	       307.7 ns/op	     264 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N4-32                 	 3837003	       307.1 ns/op	     264 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N4-32                 	 3975050	       304.9 ns/op	     264 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N4-32                 	 3898168	       302.2 ns/op	     264 B/op	       4 allocs/op
BenchmarkMinimumClearance_Tree_N16-32                  	  396417	      2904 ns/op	    1176 B/op	       5 allocs/op
BenchmarkMinimumClearance_Tree_N16-32                  	  394692	      2837 ns/op	    1176 B/op	       5 allocs/op
BenchmarkMinimumClearance_Tree_N16-32                  	  391664	      2898 ns/op	    1176 B/op	       5 allocs/op
BenchmarkMinimumClearance_Tree_N16-32                  	  368646	      2864 ns/op	    1176 B/op	       5 allocs/op
BenchmarkMinimumClearance_Tree_N16-32                  	  394389	      2895 ns/op	    1176 B/op	       5 allocs/op
BenchmarkMinimumClearance_Tree_N16-32                  	  406780	      2950 ns/op	    1176 B/op	       5 allocs/op
BenchmarkMinimumClearance_Tree_N16-32                  	  390064	      2906 ns/op	    1176 B/op	       5 allocs/op
BenchmarkMinimumClearance_Tree_N16-32                  	  390823	      2886 ns/op	    1176 B/op	       5 allocs/op
BenchmarkMinimumClearance_Tree_N16-32                  	  363164	      2873 ns/op	    1176 B/op	       5 allocs/op
BenchmarkMinimumClearance_Tree_N16-32                  	  410253	      2897 ns/op	    1176 B/op	       5 allocs/op
BenchmarkMinimumClearance_Simple_N16-32                	  411591	      2724 ns/op	     888 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N16-32                	  409561	      2718 ns/op	     888 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N16-32                	  420739	      2715 ns/op	     888 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N16-32                	  415675	      2745 ns/op	     888 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N16-32                	  436750	      2742 ns/op	     888 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N16-32                	  428289	      2716 ns/op	     888 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N16-32                	  450355	      2697 ns/op	     888 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N16-32                	  425228	      2694 ns/op	     888 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N16-32                	  422025	      2726 ns/op	     888 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N16-32                	  468976	      2722 ns/op	     888 B/op	       4 allocs/op
BenchmarkMinimumClearance_Tree_N64-32                  	   27130	     43496 ns/op	   41320 B/op	     311 allocs/op
BenchmarkMinimumClearance_Tree_N64-32                  	   26786	     44458 ns/op	   41320 B/op	     311 allocs/op
BenchmarkMinimumClearance_Tree_N64-32                  	   27296	     44722 ns/op	   41320 B/op	     311 allocs/op
BenchmarkMinimumClearance_Tree_N64-32                  	   27064	     44598 ns/op	   41320 B/op	     311 allocs/op
BenchmarkMinimumClearance_Tree_N64-32                  	   26952	     44057 ns/op	   41320 B/op	     311 allocs/op
BenchmarkMinimumClearance_Tree_N64-32                  	   27229	     44355 ns/op	   41320 B/op	     311 allocs/op
BenchmarkMinimumClearance_Tree_N64-32                  	   27032	     43865 ns/op	   41320 B/op	     311 allocs/op
BenchmarkMinimumClearance_Tree_N64-32                  	   27328	     43026 ns/op	   41320 B/op	     311 allocs/op
BenchmarkMinimumClearance_Tree_N64-32                  	   28383	     43305 ns/op	   41320 B/op	     311 allocs/op
BenchmarkMinimumClearance_Tree_N64-32                  	   26148	     44665 ns/op	   41320 B/op	     311 allocs/op
BenchmarkMinimumClearance_Simple_N64-32                	   28669	     41812 ns/op	    3480 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N64-32                	   28789	     42685 ns/op	    3480 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N64-32                	   27937	     42839 ns/op	    3480 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N64-32                	   27667	     44159 ns/op	    3480 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N64-32                	   27998	     43980 ns/op	    3480 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N64-32                	   27975	     43256 ns/op	    3480 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N64-32                	   27751	     42989 ns/op	    3480 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N64-32                	   27654	     42436 ns/op	    3480 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N64-32                	   28179	     42380 ns/op	    3480 B/op	       4 allocs/op
BenchmarkMinimumClearance_Simple_N64-32                	   28506	     42315 ns/op	    3480 B/op	       4 allocs/op
BenchmarkMinimumClearance_Tree_N256-32                 	    5290	    239619 ns/op	  201914 B/op	    1505 allocs/op
BenchmarkMinimumClearance_Tree_N256-32                 	    4966	    236663 ns/op	  201914 B/op	    1505 allocs/op
BenchmarkMinimumClearance_Tree_N256-32                 	    5020	    235316 ns/op	  201915 B/op	    1505 allocs/op
BenchmarkMinimumClearance_Tree_N256-32                 	    5124	    236983 ns/op	  201914 B/op	    1505 allocs/op
BenchmarkMinimumClearance_Tree_N256-32                 	    4693	    238855 ns/op	  201914 B/op	    1505 allocs/op
BenchmarkMinimumClearance_Tree_N256-32                 	    4992	    235181 ns/op	  201914 B/op	    1505 allocs/op
BenchmarkMinimumClearance_Tree_N256-32                 	    4921	    231582 ns/op	  201915 B/op	    1505 allocs/op
BenchmarkMinimumClearance_Tree_N256-32                 	    4748	    234812 ns/op	  201914 B/op	    1505 allocs/op
